date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:56:21	511576/511576	---M--	200	added ('OK')	application/font-sfnt	etag:%227ce58-56dd6e7722640%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneShuishuWZL.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneShuishuWZL.ttf	(from http://www.babelstone.co.uk/Fonts/Shuishu.html)
12:56:22	2461/2461	---M--	200	added ('OK')	text/html	etag:%2299d-5646be8595480%22	http://www.babelstone.co.uk/Fonts/Zanabazar_Test.html	www.babelstone.co.uk/Fonts/Zanabazar_Test.html	(from http://www.babelstone.co.uk/Fonts/Zanabazar.html)
12:56:25	388848/388848	---M--	200	added ('OK')	text/html	etag:%225eef0-5646a61a3f7c0%22	http://www.babelstone.co.uk/Fonts/VOLT/BabelStoneZanabazar.vtp	www.babelstone.co.uk/Fonts/VOLT/BabelStoneZanabazar.html	(from http://www.babelstone.co.uk/Fonts/Zanabazar.html)
12:56:27	11118/11118	---M--	200	added ('OK')	image/png	etag:%222b6e-564a6bf09ea00%22	http://www.babelstone.co.uk/Fonts/Test/Zanabazar_Test_E.png	www.babelstone.co.uk/Fonts/Test/Zanabazar_Test_E.png	(from http://www.babelstone.co.uk/Fonts/Zanabazar.html)
12:56:59	99249/99249	---M--	200	added ('OK')	font/woff	etag:%22183b1-564a6bc79c940%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneZanabazar.woff	www.babelstone.co.uk/Fonts/WOFF/BabelStoneZanabazar.woff	(from http://www.babelstone.co.uk/Fonts/Zanabazar.html)
12:57:09	26810/26810	---M--	200	added ('OK')	image/png	etag:%2268ba-54c3039c66dc0%22	http://www.babelstone.co.uk/Fonts/Images/ColourFlagGlyphs.png	www.babelstone.co.uk/Fonts/Images/ColourFlagGlyphs.png	(from http://www.babelstone.co.uk/Fonts/Flags.html)
12:57:28	60725/60725	---M--	200	added ('OK')	image/png	etag:%22ed35-54c33b8bd2580%22	http://www.babelstone.co.uk/Fonts/Images/FlagTestWord2016.png	www.babelstone.co.uk/Fonts/Images/FlagTestWord2016.png	(from http://www.babelstone.co.uk/Fonts/Flags.html)
12:57:30	3754/3754	---M--	200	added ('OK')	image/png	etag:%22eaa-54c2e9a086000%22	http://www.babelstone.co.uk/Fonts/Images/MonochromeFlagGlyphs.png	www.babelstone.co.uk/Fonts/Images/MonochromeFlagGlyphs.png	(from http://www.babelstone.co.uk/Fonts/Flags.html)
12:57:30	11028/11028	---M--	200	added ('OK')	text/html	etag:%222b14-54c607b3203c0%22	http://www.babelstone.co.uk/Fonts/FlagsTest.html	www.babelstone.co.uk/Fonts/FlagsTest.html	(from http://www.babelstone.co.uk/Fonts/Flags.html)
12:58:52	1840768/1840768	---M--	200	added ('OK')	application/font-sfnt	etag:%221c1680-56dd76e270340%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneNaxiLLC.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneNaxiLLC.ttf	(from http://www.babelstone.co.uk/Fonts/Naxi.html)
