date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:39	27537/27537	---M--	200	added ('OK')	text/html	etag:%226b91-56944ce83f3c0%22	http://www.babelstone.co.uk/Fonts/Zanabazar.html	www.babelstone.co.uk/Fonts/Zanabazar.html	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:39	2105/2105	---M--	200	added ('OK')	image/png	etag:%22839-564a6cd2a3f40%22	http://www.babelstone.co.uk/Fonts/Images/sample_zanabazar.png	www.babelstone.co.uk/Fonts/Images/sample_zanabazar.png	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:40	53827/53827	---M--	200	added ('OK')	text/html	etag:%22d243-576d84ccbee40%22	http://www.babelstone.co.uk/Fonts/Flags.html	www.babelstone.co.uk/Fonts/Flags.html	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:41	16558/16558	---M--	200	added ('OK')	text/html	etag:%2240ae-56944cea27840%22	http://www.babelstone.co.uk/Fonts/Maritime.html	www.babelstone.co.uk/Fonts/Maritime.html	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:42	3036/3036	---M--	200	added ('OK')	image/png	etag:%22bdc-54c30e56fbdc0%22	http://www.babelstone.co.uk/Fonts/Images/sample-flags.png	www.babelstone.co.uk/Fonts/Images/sample-flags.png	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:42	2927/2927	---M--	200	added ('OK')	image/png	etag:%22b6f-5656d94181480%22	http://www.babelstone.co.uk/Fonts/Images/sample_maritime.png	www.babelstone.co.uk/Fonts/Images/sample_maritime.png	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:42	5269/5269	---M--	200	added ('OK')	text/html	etag:%221495-56e3615b499c0%22	http://www.babelstone.co.uk/Fonts/Mayan.html	www.babelstone.co.uk/Fonts/Mayan.html	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:42	1899/1899	---M--	200	added ('OK')	image/png	etag:%2276b-56e35e67fa3c0%22	http://www.babelstone.co.uk/Fonts/Images/sample_mayan_numerals.png	www.babelstone.co.uk/Fonts/Images/sample_mayan_numerals.png	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:43	75737/75737	---M--	200	added ('OK')	text/html	etag:%22127d9-56e3615a55780%22	http://www.babelstone.co.uk/Fonts/Shapes.html	www.babelstone.co.uk/Fonts/Shapes.html	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:45	29082/29082	---M--	200	added ('OK')	text/html	etag:%22719a-56e3615a55780%22	http://www.babelstone.co.uk/Fonts/Xiangqi.html	www.babelstone.co.uk/Fonts/Xiangqi.html	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:46	3566/3566	---M--	200	added ('OK')	image/png	etag:%22dee-56e333fa94a80%22	http://www.babelstone.co.uk/Fonts/Images/sample_shapes.png	www.babelstone.co.uk/Fonts/Images/sample_shapes.png	(from http://www.babelstone.co.uk/Fonts/index.html)
12:47:46	6062/6062	---M--	200	added ('OK')	image/png	etag:%2217ae-56e3437518f40%22	http://www.babelstone.co.uk/Fonts/Images/sample_xiangqi_bw.png	www.babelstone.co.uk/Fonts/Images/sample_xiangqi_bw.html	(from http://www.babelstone.co.uk/Fonts/index.html)
